migration_status	genomic_migration	genomic_Ne	scenario	model	simulation_id	batch	row_in_batch	N1	N2	Na	founders1	founders2	Tdem1	Tdem2	shape_N_a	shape_N_b	Tsplit	Tam	Tsc	M12	nBarriersM12	M21	nBarriersM21
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000857	3	857	0.04003	0.48594	1.85509	0.08408	0.48261	0.45001	0.28479	1.41491	0.57002	0.72338	NA	NA	15.32066	114	28.56139	108
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000858	3	858	0.07173	1.80169	0.38382	0.15376	0.17912	0.40278	0.25418	3.30556	0.93753	0.44108	NA	NA	39.99835	34	4.30559	371
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000859	3	859	0.16121	0.65504	0.02496	0.06496	0.34081	0.00655	0.03863	3.79747	1.26275	0.03954	NA	NA	9.44504	73	17.59915	557
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000860	3	860	1.88482	0.82149	0.05221	0.11466	0.75682	0.22464	0.57855	2.79217	0.99319	0.64294	NA	NA	31.65088	2	3.55827	856
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000861	3	861	1.8183	1.18483	0.38349	0.31011	0.92425	0.00477	0.41249	1.33579	4.45258	0.77375	NA	NA	9.27897	170	14.88752	811
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000862	3	862	0.82307	0.43539	0.63895	0.13022	0.50207	0.10008	0.03599	3.32843	3.75773	0.10225	NA	NA	20.69022	637	14.33823	532
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000863	3	863	0.14255	1.78122	1.8087	0.74796	0.31165	0.68161	0.35951	0.89937	0.37646	0.81646	NA	NA	25.15908	420	16.73918	323
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000864	3	864	1.56165	1.87363	0.8002	0.79225	0.75438	0.13797	0.68524	1.75453	0.9413	0.72731	NA	NA	14.08048	623	37.83237	858
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000865	3	865	1.29327	1.53828	1.75021	0.23273	0.72561	0.01057	0.01439	4.29091	3.80255	0.08565	NA	NA	31.25339	678	4.56427	65
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000866	3	866	1.10102	1.90475	1.33056	0.36202	0.17819	0.43628	0.17711	1.63971	3.85447	0.48206	NA	NA	35.6776	22	34.17371	197
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000867	3	867	0.37653	0.53408	0.63797	0.65338	0.68781	0.56846	0.54461	0.57306	0.85815	0.59566	NA	NA	18.76595	88	9.28975	353
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000868	3	868	1.11989	1.10083	0.19031	0.09178	0.47933	0.40913	0.36752	2.10529	2.71749	0.43411	NA	NA	39.28085	850	36.64877	793
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000869	3	869	0.85834	1.79681	0.20435	0.2022	0.05959	0.40655	0.29754	1.75642	4.21193	0.70858	NA	NA	21.98785	82	38.53236	481
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000870	3	870	0.33817	1.51733	1.13759	0.32603	0.26226	0.02051	0.01722	0.51069	1.14109	0.20807	NA	NA	5.51072	543	38.19407	744
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000871	3	871	0.30287	1.45622	1.33488	0.15667	0.88904	0.01887	0.01751	0.98991	1.27819	0.021329999999999998	NA	NA	29.58598	638	16.34219	642
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000872	3	872	1.57328	1.94973	1.11385	0.25621	0.27519	0.24455	0.5777	4.20017	4.51556	0.75063	NA	NA	34.66251	710	30.74771	655
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000873	3	873	0.2773	0.08111	0.3675	0.32392	0.99911	0.72794	0.53199	3.87886	2.77568	0.76794	NA	NA	28.96744	571	9.47561	596
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000874	3	874	1.59163	0.94764	0.53331	0.56062	0.25906	0.02166	0.0467	4.39016	3.68681	0.05667	NA	NA	25.56438	376	24.4895	815
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000875	3	875	1.5519	0.59272	0.26214	0.39372	0.48684	0.68136	0.66346	1.57271	0.19441	0.74516	NA	NA	4.15501	423	7.54048	234
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000876	3	876	1.32476	1.34387	0.67502	0.40959	0.64967	0.1463	0.1344	0.51642	0.13411	0.39643	NA	NA	9.78637	723	17.18594	210
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000877	3	877	0.70647	0.18475	0.94548	0.19823	0.30803	0.15776	8.7e-4	3.3691	4.97341	0.25119	NA	NA	33.17946	520	35.12215	710
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000878	3	878	0.54464	1.80884	1.48267	0.86643	0.67799	0.05793	0.13833	3.73202	3.37516	0.13932	NA	NA	7.55294	648	29.31202	174
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000879	3	879	0.57198	0.073	1.58246	0.70662	0.13856	0.09057	0.04596	4.30996	2.27942	0.09108	NA	NA	27.02697	134	14.98378	655
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000880	3	880	0.11693	1.06521	0.9954	0.9907	0.99801	0.41293	0.54877	3.41764	1.39188	0.62213	NA	NA	28.76838	255	37.48673	367
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000881	3	881	0.60473	1.44888	1.81788	0.75747	0.06076	0.23296	0.30786	0.70059	4.50043	0.57305	NA	NA	19.11629	588	38.83574	106
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000882	3	882	1.40878	0.65206	0.0979	0.65786	0.2281	0.00476	0.05337	1.60629	2.85284	0.07357	NA	NA	21.26667	659	37.69173	520
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000883	3	883	0.2712	0.10669	1.38144	0.41792	0.02978	0.05531	0.05076	0.48991	0.77319	0.33112	NA	NA	33.96684	589	25.444	645
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000884	3	884	0.24332	0.98314	0.61169	0.09253	0.99277	0.45662	0.80817	4.55944	3.07283	0.83978	NA	NA	8.09067	243	27.18392	7
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000885	3	885	0.65259	0.06428	1.93516	0.86178	0.01296	0.30196	0.20075	1.85431	0.7669	0.52213	NA	NA	29.83599	834	9.52696	527
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000886	3	886	1.14309	1.73995	0.33892	0.55288	0.3895	0.04812	0.02052	2.31742	2.47417	0.33413	NA	NA	34.33269	308	8.52258	552
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000887	3	887	0.02801	1.30093	0.79796	0.79516	0.55946	0.42961	0.77079	3.17316	4.12001	0.83228	NA	NA	31.17539	175	23.03198	802
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000888	3	888	1.98516	0.67406	0.56666	0.28467	0.91526	0.16838	0.51755	0.77234	3.47849	0.57665	NA	NA	36.67097	746	12.06337	132
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000889	3	889	1.23358	1.26194	1.4247	0.30273	0.27603	0.26558	0.64873	1.72858	1.62297	0.65994	NA	NA	4.69926	660	32.33493	665
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000890	3	890	0.98617	0.90565	0.47393	0.80819	0.74928	0.32518	0.20033	4.53921	0.20029	0.82966	NA	NA	7.85585	122	36.17165	664
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000891	3	891	1.98052	1.76033	0.20869	0.14486	0.45002	0.36372	0.66767	3.34329	0.89322	0.79418	NA	NA	9.09427	458	32.200920000000004	70
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000892	3	892	1.7198	0.64044	0.02576	0.35916	0.73495	0.16976	0.29187	4.84529	2.15415	0.46431	NA	NA	15.99703	861	22.06046	716
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000893	3	893	0.96481	1.65727	1.02824	0.60253	0.09835	0.01617	0.00272	4.68568	2.81519	0.01627	NA	NA	17.68707	271	23.49563	449
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000894	3	894	0.6172	0.99238	1.27309	0.62467	0.25218	0.02456	0.03143	4.67675	1.94701	0.1153	NA	NA	28.85906	57	26.32924	800
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000895	3	895	0.99465	0.60708	0.36484	0.93706	0.7601	0.15529	0.14938	1.79137	3.84314	0.32361	NA	NA	25.43841	798	3.15009	648
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000896	3	896	0.06547	0.85123	0.23258	0.63354	0.50604	0.15658	0.15413	4.76283	3.24152	0.17663	NA	NA	4.37964	224	38.98121	543
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000897	3	897	0.71213	0.56889	1.83633	0.26271	0.62908	0.02752	0.05479	2.91637	0.83321	0.09695	NA	NA	1.27057	532	21.58833	457
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000898	3	898	0.38939	0.87894	0.17419	0.50523	0.40276	0.41025	0.6262	3.72276	2.95014	0.7	NA	NA	31.14024	565	1.5603	896
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000899	3	899	1.80052	1.92734	0.91734	0.08606	0.01643	0.27349	0.3488	0.01121	2.47581	0.7553	NA	NA	39.20922	332	15.93276	390
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000900	3	900	0.22757	1.61915	0.5904	0.62602	0.79199	0.36745	0.17508	1.39116	2.90973	0.57469	NA	NA	13.9285	853	6.99645	126
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000901	3	901	0.09568	0.73016	0.37182	0.31251	0.11371	0.0646	0.58012	1.6276	2.99211	0.60544	NA	NA	15.22928	351	24.73434	316
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000902	3	902	0.6388	0.71483	1.06178	0.02605	0.83255	0.32257	0.12689	1.8677	2.95935	0.40665	NA	NA	22.40541	747	7.73488	127
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000903	3	903	0.69021	1.65429	1.91678	0.17547	0.5804	0.09934	0.14959	0.90392	2.50259	0.17642	NA	NA	25.0184	617	3.12806	307
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000904	3	904	0.59174	0.96999	1.14596	0.32303	0.09248	0.03336	0.00178	2.50908	0.88609	0.03841	NA	NA	7.92337	425	26.8623	754
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000905	3	905	1.06689	0.95043	0.49867	0.14217	0.95317	0.06781	0.21575	1.30548	1.69016	0.57902	NA	NA	28.79665	176	27.67475	267
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000906	3	906	0.61062	1.95444	0.00555	0.35886	0.96887	0.0027	0.00329	3.01643	0.04332	0.00371	NA	NA	26.54334	789	23.2338	100
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000907	3	907	0.51567	0.79307	0.44083	0.18676	0.91293	0.04304	3.9e-4	0.69372	3.79166	0.12418	NA	NA	24.76087	70	1.95927	65
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000908	3	908	1.81382	0.15703	1.1512	0.40599	0.20117	0.01377	0.05979	0.56163	0.72503	0.11558	NA	NA	9.84622	872	26.56223	141
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000909	3	909	0.34185	0.06232	0.13747	0.4917	0.54845	0.65719	0.01395	0.64842	1.83965	0.72704	NA	NA	19.29441	199	23.08321	20
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000910	3	910	0.60108	0.30295	1.55671	0.81381	0.41866	0.02924	0.05245	3.00822	3.46018	0.1021	NA	NA	19.7006	94	18.38998	738
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000911	3	911	1.95707	0.82873	0.66069	0.43764	0.84467	0.64867	0.46291	3.29128	0.4477	0.77729	NA	NA	9.82703	216	5.79645	339
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000912	3	912	1.73262	0.40728	1.59995	0.47582	0.61687	0.39018	0.2761	1.40919	4.1629	0.79825	NA	NA	31.44953	577	6.07403	899
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000913	3	913	0.20607	0.82895	1.14488	0.29483	0.69651	0.03436	0.00232	2.35194	3.65035	0.22125	NA	NA	7.88413	484	23.25166	841
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000914	3	914	1.79246	0.41263	0.08206	0.29051	0.66727	0.02187	0.04511	3.67291	1.51764	0.09132	NA	NA	35.94457	434	27.25659	844
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000915	3	915	0.04693	0.71999	1.04997	0.59007	0.2606	0.59376	0.15957	0.70197	4.63718	0.69137	NA	NA	17.25169	24	33.85268	767
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000916	3	916	0.37334	0.52976	0.51329	0.16165	0.83944	0.13608	0.10584	3.06756	3.27418	0.50235	NA	NA	31.22916	566	38.18354	71
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000917	3	917	0.91234	1.67232	0.98262	0.72264	0.75619	0.10273	0.26182	3.1693	1.58976	0.69141	NA	NA	37.89984	289	25.40003	706
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000918	3	918	0.0896	0.81485	0.51416	0.80464	0.45506	0.30696	0.02692	2.01424	1.67776	0.44185	NA	NA	12.85101	497	29.64629	234
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000919	3	919	1.43876	1.02625	1.67905	0.67343	0.83836	0.07639	0.21859	3.33486	2.10971	0.32983	NA	NA	38.28449	885	36.62722	272
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000920	3	920	1.68903	1.57938	0.15737	0.01765	0.12171	0.16516	0.11979	4.03944	4.94252	0.29245	NA	NA	36.40394	672	27.63651	667
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000921	3	921	1.90898	0.13668	0.7543	0.81878	0.02278	0.27768	0.2598	4.84972	3.42713	0.31872	NA	NA	39.32397	159	30.21159	211
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000922	3	922	1.85248	0.727	0.14794	0.63209	0.50388	0.08432	0.03835	2.48437	4.78535	0.10591	NA	NA	18.66824	317	19.8642	791
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000923	3	923	0.02606	1.26101	1.37856	0.76634	0.74179	0.40213	0.30515	3.9459	2.56978	0.54359	NA	NA	24.64657	152	20.7845	596
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000924	3	924	0.0565	1.38987	0.60008	0.38715	0.9737	0.01398	0.09187	4.6956	0.87754	0.10185	NA	NA	10.23521	21	3.30125	82
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000925	3	925	1.04233	0.26295	2.5e-4	0.31283	0.40739	0.24457	0.11872	2.86399	1.98788	0.25444	NA	NA	31.65152	770	33.09173	297
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000926	3	926	0.50738	1.02542	1.77093	0.12015	0.36057	0.65831	0.33151	3.26745	1.55587	0.68365	NA	NA	17.01901	64	34.36324	227
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000927	3	927	0.60451	1.62308	0.18689	0.67809	0.61816	0.24915	0.47637	3.74416	2.97421	0.62815	NA	NA	31.00433	835	8.2215	87
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000928	3	928	1.49534	1.97727	0.07682	0.85764	0.5046	0.0345	0.02551	4.17067	4.05602	0.06173	NA	NA	6.94652	10	17.76772	881
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000929	3	929	0.79421	1.7413	0.36944	0.95372	0.01993	0.03055	0.1461	3.17155	2.77026	0.43272	NA	NA	37.17053	422	5.09668	83
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000930	3	930	0.66774	1.95632	1.25786	0.18269	0.30726	0.43115	0.28168	1.17798	1.90031	0.87489	NA	NA	37.82403	180	26.6359	776
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000931	3	931	0.25484	1.49183	1.15104	0.71414	0.82451	0.01081	0.24024	3.31825	4.57721	0.71628	NA	NA	7.23246	501	24.55254	192
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000932	3	932	1.20003	0.36062	0.27054	0.86342	0.34834	0.07441	0.08277	2.34056	1.32765	0.32451	NA	NA	31.97366	436	19.70619	566
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000933	3	933	0.59982	1.55446	0.20577	0.33934	0.35453	0.01485	0.00782	4.10925	3.4534	0.04354	NA	NA	16.63869	130	6.32236	525
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000934	3	934	0.12375	1.32475	0.2286	0.13813	0.2192	0.82178	0.33391	1.0127	2.00392	0.8362	NA	NA	20.02383	436	20.31532	495
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000935	3	935	1.05936	0.66776	0.57981	0.27974	0.92984	0.32117	0.0064	1.82259	2.22421	0.53504	NA	NA	25.28677	310	22.58889	383
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000936	3	936	1.44836	0.4029	1.67732	0.19146	0.62662	0.00723	0.05928	2.3036	2.5076	0.0746	NA	NA	18.38477	791	7.26358	465
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000937	3	937	1.49666	0.63586	0.6529	0.32327	0.7863	0.14219	0.009	4.03002	0.44655	0.38474	NA	NA	2.57513	866	16.00113	590
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000938	3	938	1.37943	0.95238	1.40511	0.74257	0.14412	0.03448	0.03665	2.33137	0.30767	0.04263	NA	NA	10.06918	334	13.63437	55
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000939	3	939	0.26143	1.54799	1.64939	0.9997	0.12999	0.20265	0.42579	4.40939	2.68556	0.82608	NA	NA	2.09632	588	24.44057	132
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000940	3	940	0.21133	1.50167	0.61985	0.92947	0.46868	0.27401	0.43739	3.05249	2.1334	0.81366	NA	NA	12.36585	92	30.69181	403
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000941	3	941	0.4407	1.81627	1.32308	0.17717	0.58346	0.35593	0.45893	0.61913	0.76707	0.51975	NA	NA	2.3859	878	7.25079	451
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000942	3	942	1.86013	0.7888	0.73657	0.37999	0.91526	0.1202	0.33634	1.53979	4.47806	0.55821	NA	NA	8.0529	296	24.24664	29
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000943	3	943	0.87822	0.61463	0.43898	0.81613	0.0267	0.28193	0.05963	2.1064600000000002	0.29041	0.70445	NA	NA	39.60474	294	22.34128	544
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000944	3	944	0.05767	1.6272	0.43352	0.8013	0.50323	0.25333	0.52872	2.45805	0.31267	0.53126	NA	NA	23.21641	303	12.26435	50
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000945	3	945	0.62813	0.44328	0.00703	0.06871	0.06346	0.00306	0.08682	3.90954	2.1217800000000002	0.10692	NA	NA	20.46704	92	30.17354	653
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000946	3	946	0.46848	0.80729	1.02536	0.68575	0.34089	0.21503	0.08555	1.00978	2.49001	0.36223	NA	NA	16.76102	113	2.87919	198
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000947	3	947	1.6372	0.29905	1.47828	0.31205	0.58698	0.11352	0.00869	0.28634	2.4903	0.16124	NA	NA	9.55113	461	18.70081	739
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000948	3	948	0.72782	0.2031	0.3868	0.68312	0.83815	0.01272	0.0873	3.30028	3.29682	0.1522	NA	NA	28.03881	351	23.90122	876
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000949	3	949	1.29174	0.47305	1.86595	0.99895	0.92495	0.2585	0.64229	0.34579	1.55068	0.8337	NA	NA	37.13203	306	9.02912	878
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000950	3	950	0.34603	0.69031	0.27395	0.74326	0.23461	0.05552	0.21306	3.62911	3.99098	0.52758	NA	NA	16.85338	692	34.9134	838
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000951	3	951	0.53492	0.42997	0.15166	0.4275	0.46297	0.01839	0.0878	2.50856	1.33556	0.23258	NA	NA	25.061	178	38.97781	878
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000952	3	952	0.87925	0.34086	0.18984	0.4955	0.89896	0.1549	0.16057	2.28728	0.69671	0.2411	NA	NA	38.8083	17	16.04787	398
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000953	3	953	0.84965	0.61403	0.60541	0.8079	0.27306	0.22791	0.19539	2.73923	0.39123	0.25556	NA	NA	29.16667	1	15.56018	125
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000954	3	954	1.74895	1.13618	1.73913	0.32594	0.79639	0.47984	0.0256	0.15595	2.2508	0.55305	NA	NA	7.19488	31	3.38439	439
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000955	3	955	1.37194	0.02604	1.08944	0.18946	0.52186	0.57483	0.17533	0.98484	2.38754	0.79619	NA	NA	27.58495	235	19.86559	507
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000956	3	956	0.98551	1.40269	1.89141	0.99427	0.12864	0.00452	0.07714	0.50318	2.74358	0.08563	NA	NA	37.31382	121	29.92927	54
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000957	3	957	1.57206	0.15659	1.2838	0.03182	0.9577	0.02572	0.08311	0.87417	0.32099	0.1106	NA	NA	1.59835	530	20.58069	440
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000958	3	958	1.01217	0.66344	0.44667	0.45114	0.15368	0.13359	0.1994	1.38573	1.49975	0.23483	NA	NA	26.51716	641	36.7753	778
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000959	3	959	0.96447	0.62801	1.03695	0.58525	0.98123	0.08936	0.41124	2.6838	1.53303	0.44543	NA	NA	5.59389	469	39.3035	806
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000960	3	960	1.19819	1.70688	1.10879	0.39419	0.44381	0.00255	0.00233	3.42114	1.84605	0.00412	NA	NA	39.77206	452	26.69393	272
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000961	3	961	0.76934	0.17444	1.7684	0.51523	0.76069	0.08359	0.02669	1.61981	1.73468	0.261	NA	NA	31.8957	77	11.44698	802
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000962	3	962	1.99911	1.15613	0.44159	0.42139	0.18895	0.11276	0.15849	2.25024	2.93602	0.52307	NA	NA	32.93751	622	23.69923	445
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000963	3	963	1.20868	1.63949	0.06728	0.8795	0.12701	0.10173	0.04036	0.55398	2.72161	0.16199	NA	NA	24.10055	624	18.86726	661
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000964	3	964	0.76764	0.89097	0.99225	0.88828	0.08357	0.361	0.37494	2.4763	4.03972	0.66625	NA	NA	8.72552	569	17.94769	586
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000965	3	965	0.22898	0.96498	0.19934	0.46175	0.64801	0.43133	0.16444	2.601	3.01471	0.87175	NA	NA	11.08762	391	26.76477	78
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000966	3	966	0.82168	1.30204	0.51909	0.33417	0.39543	0.06667	0.33311	1.63706	2.0114	0.55414	NA	NA	38.25914	702	29.02295	329
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000967	3	967	0.46478	1.38793	1.6448	0.65014	0.23029	0.20671	0.037	3.76303	3.57034	0.32044	NA	NA	15.43583	99	11.08227	338
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000968	3	968	0.46029	1.20357	1.30878	0.79808	0.92426	0.06256	0.08985	3.60747	1.76633	0.37752	NA	NA	18.25854	163	7.73455	813
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000969	3	969	1.6988	0.83678	0.71547	0.83304	0.4949	0.36097	0.32737	2.39874	2.99255	0.42376	NA	NA	15.6441	300	33.16834	555
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000970	3	970	1.31198	0.32148	0.82607	0.55636	0.05098	0.02567	0.12159	2.98286	0.63283	0.20567	NA	NA	36.78002	477	10.85735	431
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000971	3	971	0.2909	1.05888	1.88901	0.83687	0.38264	0.22198	0.04208	4.52992	3.49275	0.77625	NA	NA	1.4258	305	16.81618	185
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000972	3	972	0.87031	1.78969	1.94671	0.43025	0.17429	0.1524	0.21606	4.09521	1.14105	0.68333	NA	NA	19.71269	277	24.56255	607
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000973	3	973	1.81841	0.74635	1.68683	0.78375	0.51617	0.30965	0.4425	4.14679	1.07565	0.67964	NA	NA	26.96662	789	35.8875	437
migration	heterogeneous	heterogeneous	IM	IM_2M_2N	IM_2M_2N_03_000974	3	974	1.68339	0.23638	0.78221	0.1708	0.75973	0.19393	0.4117	0.52098	1.38465	0.58936	NA	NA	23.10743	659	5.61056	537
